tracking_tier,title,venue,topic,arxiv,doi,paper_url,code_url,formal_class,decision,published_at,directions
Canonical,Shift Parallelism,ASPLOS 2026,serving + speculative decoding + MoE + generative efficiency,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; MoE Systems / Accelerators; Distributed Training / Inference
Canonical,"Shift Parallelism: Low-Latency, High-Throughput LLM Inference for Dynamic Workloads",ASPLOS 2026,serving + speculative decoding + MoE + generative efficiency,2509.16495,,https://arxiv.org/abs/2509.16495,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; MoE Systems / Accelerators; Distributed Training / Inference
Canonical,SpeContext: Enabling Efficient Long-context Reasoning with Speculative Context Sparsity in LLMs,ASPLOS 2026,serving + speculative decoding + MoE + generative efficiency,2512.00722,10.1145/3779212.3790224,https://arxiv.org/abs/2512.00722,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; KV Cache / Long Context; Sparsity / Pruning; MoE Systems / Accelerators; Efficient Reasoning / Agents
Canonical,STARC: Selective Token Access with Remapping and Clustering for Efficient LLM Decoding on PIM Systems,ASPLOS 2026,sparse attention / PIM / KV cache,,10.1145/3779212.3790226,https://doi.org/10.1145/3779212.3790226,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
Canonical,Streaming Tensor Program: A streaming abstraction for dynamic parallelism,ASPLOS 2026,tensor programming abstraction / spatial dataflow accelerator / dynamic parallelism / LLM layers,2511.07776,10.1145/3779212.3790229,https://arxiv.org/abs/2511.07776,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Distributed Training / Inference
Canonical,SuperOffload: Unleashing the Power of Large-Scale LLM Training on Superchips,ASPLOS 2026,distributed LLM training / heterogeneous superchip offload,2509.21271,,https://arxiv.org/abs/2509.21271,https://supercomputing-system-ai-lab.github.io/projects/superoffload/,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
Canonical,SwiftSpec: Ultra-Low Latency LLM Decoding by Scaling Asynchronous Speculative Decoding,ASPLOS 2026,speculative decoding / low-latency LLM serving,2506.11309,,https://arxiv.org/abs/2506.11309,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; GPU Kernel / DSL / Compiler
Canonical,Taming the Long-Tail: Efficient Reasoning RL Training with Adaptive Drafter,ASPLOS 2026,reasoning RL training / speculative decoding / rollout systems,2511.16665,10.1145/3779212.3790231,https://arxiv.org/abs/2511.16665,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding; Efficient Reasoning / Agents
Canonical,TetriServe: Efficiently Serving Mixed DiT Workloads,ASPLOS 2026,diffusion/DiT serving / scheduling,2510.01565,10.1145/3779212.3790233,https://arxiv.org/abs/2510.01565,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Diffusion / Flow Acceleration; Edge / Cloud / Heterogeneous AI
Canonical,Towards High-Goodput LLM Serving with Prefill-decode Multiplexing,ASPLOS 2026,LLM serving / prefill-decode multiplexing,2504.14489,10.1145/3779212.3790236,https://arxiv.org/abs/2504.14489,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler
Canonical,TPLA: Tensor Parallel Latent Attention for Efficient Disaggregated Prefill & Decode Inference,ASPLOS 2026,MLA / tensor parallelism / KV cache / disaggregated inference,2508.15881,,https://arxiv.org/abs/2508.15881,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Attention; Distributed Training / Inference
Canonical,XY-Serve,ASPLOS 2026,serving + speculative decoding + MoE + generative efficiency,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; MoE Systems / Accelerators
Canonical,XY-Serve: End-to-End Versatile Production Serving for Dynamic LLM Workloads,ASPLOS 2026,serving + speculative decoding + MoE + generative efficiency,2412.18106,,https://arxiv.org/abs/2412.18106,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; MoE Systems / Accelerators
Canonical,ZipServ,ASPLOS 2026,serving + speculative decoding + MoE + generative efficiency,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; MoE Systems / Accelerators
Canonical,ZipServ: Fast and Memory-Efficient LLM Inference with Hardware-Aware Lossless Compression,ASPLOS 2026,serving + speculative decoding + MoE + generative efficiency,2603.17435,,https://arxiv.org/abs/2603.17435,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; MoE Systems / Accelerators
Canonical,Adaptive Computation Pruning for the Forgetting Transformer,COLM 2025,efficient attention / sparsity / training efficiency,2504.06949,,https://arxiv.org/abs/2504.06949,https://github.com/zhixuan-lin/forgetting-transformer,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Sparsity / Pruning; Efficient Attention
Canonical,CITER: Collaborative Inference for Efficient Large Language Model Decoding with Token-Level Routing,COLM 2025,collaborative inference / token-level routing / efficient decoding,2502.01976,,https://arxiv.org/abs/2502.01976,https://github.com/aiming-lab/CITER,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,DEL: Context-Aware Dynamic Exit Layer for Efficient Self-Speculative Decoding,COLM 2025,speculative decoding / adaptive early exit,2504.05598,,https://arxiv.org/abs/2504.05598,https://github.com/hoenza/DEL,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding
Canonical,E2-RAG: Towards Editable Efficient RAG by Editing Compressed KV Caches,COLM 2025,RAG / compressed KV cache / editable cache,,,https://openreview.net/pdf?id=ZZ4tcxJvux,https://github.com/tongxuluo/e2rag,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Diffusion / Flow Acceleration
Canonical,Hardware-Efficient Attention for Fast Decoding,COLM 2025,efficient attention / KV-cache bandwidth / serving,2505.21487,,https://arxiv.org/abs/2505.21487,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,Hawkeye: Model Collaboration for Efficient Reasoning,COLM 2025,efficient reasoning / model collaboration,2504.00424,,https://arxiv.org/abs/2504.00424,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Reasoning / Agents
Canonical,KVSink: Understanding and Enhancing the Preservation of Attention Sinks in KV Cache Quantization for LLMs,COLM 2025,KV cache quantization / attention sinks,2508.04257,,https://arxiv.org/abs/2508.04257,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Quantization; Efficient Attention
Canonical,Mixture of Attention Spans: Optimizing LLM Inference Efficiency with Heterogeneous Sliding-Window Lengths,COLM 2025,sparse attention / long-context inference / KV cache compression,2406.14909,,https://arxiv.org/abs/2406.14909,https://github.com/thu-nics/MoA,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; Edge / Cloud / Heterogeneous AI
Canonical,Open-Qwen2VL: Compute-Efficient Pre-Training of Fully-Open Multimodal LLMs on Academic Resources,COLM 2025,multimodal training efficiency / open MLLM systems,2504.00595,,https://arxiv.org/abs/2504.00595,https://github.com/Victorwz/Open-Qwen2VL,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Multimodal / MLLM Serving
Canonical,OverFill: Two-Stage Models for Efficient Language Model Decoding,COLM 2025,efficient LLM decoding / stage-specialized model,2508.08446,,https://arxiv.org/abs/2508.08446,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Edge / Cloud / Heterogeneous AI
Canonical,Plato: Plan to Efficient Decode for Large Language Model Inference,COLM 2025,parallel/plan-based LLM decoding,,,https://openreview.net/pdf?id=oGO0fNVWrN,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,PredGen: Accelerated Inference of Large Language Models through Input-Time Speculation for Real-Time Speech Interaction,COLM 2025,speculative decoding / real-time speech interaction / input-time speculation,2506.15556,,https://arxiv.org/abs/2506.15556,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding; Edge / Cloud / Heterogeneous AI
Canonical,PyramidKV: Dynamic KV Cache Compression based on Pyramidal Information Funneling,COLM 2025,KV cache compression / long-context inference,2406.02069,,https://arxiv.org/abs/2406.02069,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context
Canonical,RADLADS: Rapid Attention Distillation to Linear Attention Decoders at Scale,COLM 2025,linear attention / efficient long-context inference,2505.03005,,https://arxiv.org/abs/2505.03005,https://github.com/recursal/RADLADS-paper,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Attention
Canonical,Resource-efficient Inference with Foundation Model Programs,COLM 2025,agentic inference / multimodal serving / dynamic model routing,2504.07247,,https://arxiv.org/abs/2504.07247,https://github.com/Flitternie/FMProgramming,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Multimodal / MLLM Serving; Efficient Reasoning / Agents; Edge / Cloud / Heterogeneous AI
Canonical,SentenceKV: Efficient LLM Inference via Sentence-Level Semantic KV Caching,COLM 2025,KV cache / long-context inference,2504.00970,,https://arxiv.org/abs/2504.00970,https://github.com/zzbright1998/SentenceKV,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler
Canonical,SlimMoE: Structured Compression of Large MoE Models via Expert Slimming and Distillation,COLM 2025,MoE compression / efficient inference,2506.18349,,https://arxiv.org/abs/2506.18349,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,MoE Systems / Accelerators; GPU Kernel / DSL / Compiler
Canonical,SlowFast-LLaVA-1.5: A Family of Token-Efficient Video Large Language Models for Long-Form Video Understanding,COLM 2025,multimodal / Video-LLM efficiency / edge,2503.18943,,https://arxiv.org/abs/2503.18943,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Multimodal / MLLM Serving; Edge / Cloud / Heterogeneous AI
Canonical,SmolVLM: Redefining small and efficient multimodal models,COLM 2025,multimodal / compact VLM / edge inference,2504.05299,,https://arxiv.org/abs/2504.05299,https://github.com/huggingface/smollm,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Multimodal / MLLM Serving; Edge / Cloud / Heterogeneous AI
Canonical,SQuat: Subspace-orthogonal KV Cache Quantization,COLM 2025,KV cache quantization,2503.24358,,https://arxiv.org/abs/2503.24358,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Quantization
Canonical,Task-Circuit Quantization: Leveraging Knowledge Localization and Interpretability for Compression,COLM 2025,quantization / compression,2504.07389,,https://arxiv.org/abs/2504.07389,https://github.com/The-Inscrutable-X/TACQ,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Quantization; Edge / Cloud / Heterogeneous AI
Canonical,X-EcoMLA: Upcycling Pre-Trained Attention into MLA for Efficient and Extreme KV Compression,COLM 2025,KV cache compression / efficient attention architecture,2503.11132,,https://arxiv.org/abs/2503.11132,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Efficient Attention
Canonical,ControlVLA: Few-shot Object-centric Adaptation for Pre-trained Vision-Language-Action Models,CoRL 2025,Physical AI / parameter-efficient VLA adaptation / few-shot fine-tuning,2506.16211,,https://arxiv.org/abs/2506.16211,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Multimodal / MLLM Serving; VLA / WAM / Physical AI; Edge / Cloud / Heterogeneous AI
Canonical,FLOWER: Democratizing Generalist Robot Policies with Efficient Vision-Language-Flow Models,CoRL 2025,Physical AI / efficient VLA / model compression / flow policy,2509.04996,,https://arxiv.org/abs/2509.04996,https://github.com/intuitive-robots/flower_vla_pret,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Sparsity / Pruning; GPU Kernel / DSL / Compiler; Multimodal / MLLM Serving; VLA / WAM / Physical AI
Canonical,Focusing on What Matters: Object-Agent-centric Tokenization for Vision Language Action models,CoRL 2025,Physical AI / VLA visual-token compression / efficient training,,,https://proceedings.mlr.press/v305/bendikas25a.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Multimodal / MLLM Serving; Efficient Reasoning / Agents; VLA / WAM / Physical AI
Canonical,RoboMonkey: Scaling Test-Time Sampling and Verification for Vision-Language-Action Models,CoRL 2025,Physical AI / VLA inference-time scaling / batched serving / verification,2506.17811,,https://arxiv.org/abs/2506.17811,https://github.com/robomonkey-vla/RoboMonkey,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Multimodal / MLLM Serving; Efficient Reasoning / Agents; VLA / WAM / Physical AI
Canonical,Training Strategies for Efficient Embodied Reasoning,CoRL 2025,Physical AI / efficient embodied reasoning / VLA inference,,,https://proceedings.mlr.press/v305/chen25a.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Reasoning / Agents; VLA / WAM / Physical AI
Canonical,π₀.₅: a Vision-Language-Action Model with Open-World Generalization,CoRL 2025,Physical AI / VLA foundation model / flow action head / open-world generalization,,,https://proceedings.mlr.press/v305/black25a.html,https://github.com/Physical-Intelligence/openpi,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Quantization; Multimodal / MLLM Serving; VLA / WAM / Physical AI
Canonical,Accelerating Autoregressive Video Diffusion via History-Guided Cache and Residual Correction,CVPR 2026,autoregressive video diffusion / caching,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Nan_Accelerating_Autoregressive_Video_Diffusion_via_History-Guided_Cache_and_Residual_Correction_CVPR_2026_paper.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,Accelerating Diffusion-based Video Editing via Heterogeneous Caching: Beyond Full Computing at Sampled Denoising Timestep,CVPR 2026,video diffusion editing / heterogeneous caching,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Accelerating_Diffusion-based_Video_Editing_via_Heterogeneous_Caching_Beyond_Full_Computing_CVPR_2026_paper.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration; Edge / Cloud / Heterogeneous AI
Canonical,Adaptive Spectral Feature Forecasting for Diffusion Sampling Acceleration,CVPR 2026,diffusion/video generation acceleration / spectral feature forecasting / long-range reuse,2603.01623,,https://arxiv.org/abs/2603.01623,https://github.com/hanjq17/Spectrum,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration
Canonical,ApET: Approximation-Error Guided Token Compression for Efficient VLMs,CVPR 2026,multimodal inference / visual token compression / FlashAttention-compatible pruning,2602.19870,,https://arxiv.org/abs/2602.19870,https://github.com/MaQianKun0/ApET,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Sparsity / Pruning; Efficient Attention; Multimodal / MLLM Serving
Canonical,Attention Surgery: An Efficient Recipe to Linearize Your Video Diffusion Transformer,CVPR 2026,video diffusion / linear attention / mobile inference,,,https://openaccess.thecvf.com/content/CVPR2026/html/Ghafoorian_Attention_Surgery_An_Efficient_Recipe_to_Linearize_Your_Video_Diffusion_CVPR_2026_paper.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Attention; GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration; Edge / Cloud / Heterogeneous AI
Canonical,D2Cache: Second-Order Delta Caching for Higher Video Diffusion Acceleration,CVPR 2026,video diffusion / second-order caching,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_D2Cache_Second-Order_Delta_Caching_for_Higher_Video_Diffusion_Acceleration_CVPR_2026_paper.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,DeltaQuant: 4-bit Video Diffusion Models with Spatiotemporal Delta Smoothing,CVPR 2026,video diffusion / W4A4 quantization / efficient kernels,,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_DeltaQuant_4-bit_Video_Diffusion_Models_with_Spatiotemporal_Delta_Smoothing_CVPR_2026_paper.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Efficient Attention; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,Denoising as Path Planning: Training-Free Acceleration of Diffusion Models with DPCache,CVPR 2026,diffusion / cache scheduling,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Cui_Denoising_as_Path_Planning_Training-Free_Acceleration_of_Diffusion_Models_with_CVPR_2026_paper.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,DUET-VLM: Dual stage Unified Efficient Token reduction for VLM Training and Inference,CVPR 2026,VLM training+inference / token reduction,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Singh_DUET-VLM_Dual_stage_Unified_Efficient_Token_reduction_for_VLM_Training_CVPR_2026_paper.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Multimodal / MLLM Serving
Canonical,"Forecast the Principal, Stabilize the Residual: Subspace-Aware Feature Caching for Diffusion Transformers",CVPR 2026,diffusion / subspace-aware feature caching,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Forecast_the_Principal_Stabilize_the_Residual_Subspace-Aware_Feature_Caching_for_CVPR_2026_paper.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,Hybrid Token Compression for Vision-Language Models,CVPR 2026,multimodal inference / extreme visual token compression / hybrid discrete-continuous representation,2512.08240,,https://arxiv.org/abs/2512.08240,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Multimodal / MLLM Serving
Canonical,IF-Prune: Information-Flow Guided Token Pruning for Efficient Vision-Language Models,CVPR 2026,VLM inference / token pruning,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_IF-Prune_Information-Flow_Guided_Token_Pruning_for_Efficient_Vision-Language_Models_CVPR_2026_paper.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Sparsity / Pruning; Multimodal / MLLM Serving
