title,venue,topic,arxiv,doi,paper_url,code_url,formal_class,decision,directions
Efficient LLM Serving on Commodity GPU Clusters with Data-Reduced Cross-Instance Orchestration,OSDI 2026,commodity-GPU LLM serving,,,https://www.usenix.org/system/files/osdi26-du.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Diffusion / Flow Acceleration
"No Buffer, No Bottleneck: Efficient Zero-Copy KV Cache Offloading for Long-Context LLMs",OSDI 2026,LLM serving / KV cache offloading / heterogeneous CPU-GPU memory,,,https://www.usenix.org/conference/osdi26/presentation/luo,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
Seer: Online Context Learning for Fast Synchronous LLM Reinforcement Learning,OSDI 2026,RL rollout systems,,,https://www.usenix.org/system/files/osdi26-qin.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Efficient Reasoning / Agents
Strata: Hierarchical Context Caching for Long Context Language Model Serving,OSDI 2026,long-context KV-cache serving,,,https://www.usenix.org/system/files/osdi26-xie-zhiqiang.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context
Compiling Strassen-like Matrix Multiplication Algorithms to Fast CUDA Kernels,PLDI 2026,GPU compiler / matrix multiplication / LLM inference kernel,,10.1145/3808267,https://doi.org/10.1145/3808267,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,GPU Kernel / DSL / Compiler
Neptune: Advanced ML Operator Fusion for Locality and Parallelism on GPUs,PLDI 2026,ML compiler / attention operator fusion,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Efficient Attention; GPU Kernel / DSL / Compiler; Distributed Training / Inference
Accelerating Sparse Transformer Inference on GPU,PPoPP 2026,sparse transformer inference + mixed-precision quantization,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Quantization; Sparsity / Pruning; GPU Kernel / DSL / Compiler
BEEMS: Boosting Machine Vision Efficiency via Computation Graph-Based Memory Smoothing,PPoPP 2026,vision foundation model inference / memory-aware compiler,,10.1145/3774934.3786430,https://doi.org/10.1145/3774934.3786430,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,GPU Kernel / DSL / Compiler
CCL-D: A High-Precision Diagnostic System for Slow and Hang Anomalies in Large-Scale Model Training,PPoPP 2026,distributed training infrastructure / diagnosis,,10.1145/3774934.3786429,https://doi.org/10.1145/3774934.3786429,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference
ChituDiffusion: A Data-Characteristic-Aware Serving System for Diffusion Models,PPoPP 2026,diffusion serving / compile-runtime co-optimization,,10.1145/3774934.3786424,https://doi.org/10.1145/3774934.3786424,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
COCCL: A Collective Communication Library Supporting Easy Integration and Configuration of Customized Compression for Scalable LLM Training,PPoPP 2026,distributed LLM training / compressed collectives,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Distributed Training / Inference
Elastor: Elastic and Efficient Model Partitioning and Checkpointing for Fault-Tolerant Distributed Training,PPoPP 2026,distributed training / elastic checkpointing,,10.1145/3774934.3786445,https://doi.org/10.1145/3774934.3786445,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,GPU Kernel / DSL / Compiler; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
FlashAttention-T: Towards Fully Tensorized Attention by Exploiting Tensor-Vector Parallelism,PPoPP 2026,attention kernel / tensor core / GPU,,10.1145/3774934.3786425,https://doi.org/10.1145/3774934.3786425,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Efficient Attention; GPU Kernel / DSL / Compiler; Distributed Training / Inference
HelixPipe: Efficient Distributed Training of Long Sequence Transformers with Attention Parallel Pipeline Parallelism,PPoPP 2026,distributed training / long-context transformer,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; Efficient Attention; Distributed Training / Inference
High-Throughput Non-uniformly Quantized 3-bit LLM Inference,PPoPP 2026,3-bit LLM quantization / GPU kernels,,10.1145/3774934.3786423,https://doi.org/10.1145/3774934.3786423,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Quantization; GPU Kernel / DSL / Compiler
JanusQuant: Accurate and Efficient 2-bit KV Cache Quantization for Long-Context Inference,PPoPP 2026,KV cache quantization / long-context inference,,10.1145/3774934.3786428,https://doi.org/10.1145/3774934.3786428,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Quantization; Efficient Attention; GPU Kernel / DSL / Compiler
Laser: Unlocking Layer-Level Scheduling for Efficient Multi-SLO LLM Serving,PPoPP 2026,LLM serving / multi-SLO scheduling,,10.1145/3774934.3786413,https://doi.org/10.1145/3774934.3786413,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving
MetaAttention: A Unified and Performant Attention Framework across Hardware Backends,PPoPP 2026,attention runtime / cross-backend kernel optimization,,10.1145/3774934.3786444,https://doi.org/10.1145/3774934.3786444,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Efficient Attention; GPU Kernel / DSL / Compiler
MixFusion: A Patch-Level Parallel Serving System for Mixed-Resolution Diffusion Models,PPoPP 2026,diffusion serving / patch-level parallelism,,10.1145/3774934.3786420,https://doi.org/10.1145/3774934.3786420,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Diffusion / Flow Acceleration
RoMeo,PPoPP 2026,sparse transformer inference + mixed-precision quantization,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Quantization; Sparsity / Pruning
Unified Video Action Model,RSS 2025,Physical AI / efficient world-action model inference,,10.15607/RSS.2025.XXI.074,https://doi.org/10.15607/RSS.2025.XXI.074,,CANONICAL_HIGH_VALUE,BACKFILL_PHYSICAL_AI_HIGH,GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration
"Mimic Intent, Not Just Trajectories",RSS 2026,Physical AI / spectral action tokenization / efficient autoregressive policy,2602.08602,,https://arxiv.org/abs/2602.08602,,CANONICAL_HIGH_VALUE,BACKFILL_PHYSICAL_AI_HIGH,Edge / Cloud / Heterogeneous AI
OAT: Ordered Action Tokenization,RSS 2026,Physical AI / action tokenization / anytime inference,2602.04215,,https://arxiv.org/abs/2602.04215,,CANONICAL_HIGH_VALUE,BACKFILL_PHYSICAL_AI_HIGH,Edge / Cloud / Heterogeneous AI
RLux-VLA: A Unified and Efficient Framework for Reinforcement Learning of Vision-Language-Action Models,RSS 2026,Physical AI / VLA RL systems / scalable training,2510.06710,,https://arxiv.org/abs/2510.06710,,CANONICAL_HIGH_VALUE,BACKFILL_PHYSICAL_AI_HIGH,GPU Kernel / DSL / Compiler; Multimodal / MLLM Serving; Efficient Reasoning / Agents; VLA / WAM / Physical AI
Engine-Agnostic Model Hot-Swapping for Cost-Effective LLM Inference,SC 2025,LLM serving / GPU model hot-swapping,,10.1145/3731599.3767354,https://doi.org/10.1145/3731599.3767354,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
FIRST: Federated Inference Resource Scheduling Toolkit for Scientific AI Model Access,SC 2025,federated inference-as-a-service / HPC AI serving,2510.13724,10.1145/3731599.3767346,https://arxiv.org/abs/2510.13724,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Distributed Training / Inference
HydraCache: LLM Inference Prefill Parallelization Through Distributed Cache Blending,SC 2025,LLM serving / distributed prefill / KV cache blending,,,https://sc25.supercomputing.org/proceedings/posters/poster_files/post304s2-file2.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Efficient Attention; Distributed Training / Inference
Machine Learning-Guided Memory Optimization for DLRM Inference on Tiered Memory,SC 2025,DLRM inference / tiered memory / ML-guided caching-prefetching,2511.08568,,https://arxiv.org/abs/2511.08568,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Edge / Cloud / Heterogeneous AI
Understanding Communication Bottlenecks in Multi-Node LLM Inference,SC 2025,distributed LLM inference / communication characterization,,,https://sc25.supercomputing.org/proceedings/posters/poster_files/post253s2-file2.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Distributed Training / Inference
Astral: A Datacenter Infrastructure for Large Language Model Training at Scale,SIGCOMM 2025,large-scale LLM training infrastructure / datacenter network / monitoring / performance forecasting,,10.1145/3718958.3750521,https://doi.org/10.1145/3718958.3750521,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Edge / Cloud / Heterogeneous AI
ByteScale: Communication-Efficient Scaling of LLM Training with a 2048K Context Length on 16384 GPUs,SIGCOMM 2025,KV encoding + MoE training fabric + long-context training + AI networking/inference,2502.21231,10.1145/3718958.3754352,https://arxiv.org/abs/2502.21231,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; MoE Systems / Accelerators; GPU Kernel / DSL / Compiler; Distributed Training / Inference
DistTrain: Addressing Model and Data Heterogeneity with Disaggregated Training for Multimodal Large Language Models,SIGCOMM 2025,multimodal training systems / disaggregated training,2408.04275,,https://arxiv.org/abs/2408.04275,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Multimodal / MLLM Serving
HACK: Homomorphic Acceleration via Compression of the Key-Value Cache for Disaggregated LLM Inference,SIGCOMM 2025,KV cache / disaggregated LLM serving / quantization,2502.03589,,https://arxiv.org/abs/2502.03589,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Quantization
InfiniteHBD: Building Datacenter-Scale High-Bandwidth Domain for LLM with Optical Circuit Switching Transceivers,SIGCOMM 2025,AI networking / LLM training fabric / optical interconnect,2502.03885,10.1145/3718958.3750468,https://arxiv.org/abs/2502.03885,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,GPU Kernel / DSL / Compiler
MegaScale-Infer: Efficient Mixture-of-Experts Model Serving with Disaggregated Expert Parallelism,SIGCOMM 2025,MoE serving / disaggregated expert parallelism / networking,2504.02263,,https://arxiv.org/abs/2504.02263,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Efficient Attention; MoE Systems / Accelerators; GPU Kernel / DSL / Compiler; Distributed Training / Inference
MixNet: A Runtime Reconfigurable Optical-Electrical Fabric for Distributed Mixture-of-Experts Training,SIGCOMM 2025,KV encoding + MoE training fabric + long-context training + AI networking/inference,2501.03905,10.1145/3718958.3750465,https://arxiv.org/abs/2501.03905,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; MoE Systems / Accelerators; Distributed Training / Inference
Pegasus: A Universal Framework for Scalable Deep Learning Inference on the Dataplane,SIGCOMM 2025,KV encoding + MoE training fabric + long-context training + AI networking/inference,2506.05779,10.1145/3718958.3750529,https://arxiv.org/abs/2506.05779,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; MoE Systems / Accelerators
ResCCL: Resource-Efficient Scheduling for Collective Communication,SIGCOMM 2025,distributed training / collective communication / GPU resource scheduling,,10.1145/3718958.3750514,https://doi.org/10.1145/3718958.3750514,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference
SCX,SIGCOMM 2025,KV encoding + MoE training fabric + long-context training + AI networking/inference,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; MoE Systems / Accelerators
SGLB: Scalable and Robust Global Load Balancing in Commodity AI Clusters,SIGCOMM 2025,KV encoding + MoE training fabric + long-context training + AI networking/inference,,10.1145/3718958.3750527,https://doi.org/10.1145/3718958.3750527,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; MoE Systems / Accelerators; Distributed Training / Inference; Diffusion / Flow Acceleration
SyCCL: Exploiting Symmetry for Efficient Collective Communication Scheduling,SIGCOMM 2025,distributed ML training / collective communication schedule synthesis,,10.1145/3718958.3750499,https://doi.org/10.1145/3718958.3750499,https://github.com/aliyun/syccl,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Distributed Training / Inference
AlignedServe: Orchestrating Prefix-aware Batching to Build a High-throughput and Computing-efficient LLM Serving System,SIGMOD 2026,LLM serving / prefix-aware batching / KV scheduling,2605.23389,10.1145/3802009,https://arxiv.org/abs/2605.23389,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving
Beluga: A CXL-Based Memory Architecture for Scalable and Efficient LLM KVCache Management,SIGMOD 2026,CXL memory / KV-cache serving,2511.20172,10.1145/3786627,https://arxiv.org/abs/2511.20172,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Edge / Cloud / Heterogeneous AI
DepCache: A KV Cache Management Framework for GraphRAG with Dependency Attention,SIGMOD 2026,GraphRAG dependency attention / KV-cache management,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; Efficient Attention
From Prefix Cache to Fusion RAG Cache: Accelerating LLM Inference in Retrieval-Augmented Generation,SIGMOD 2026,RAG KV-cache reuse / TTFT acceleration,2601.12904,10.1145/3786655,https://arxiv.org/abs/2601.12904,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; GPU Kernel / DSL / Compiler
HotPrefix: Hotness-Aware KV Cache Scheduling for Efficient Prefix Sharing in LLM Inference Systems,SIGMOD 2026,prefix KV-cache scheduling / LLM serving,,10.1145/3749168,https://doi.org/10.1145/3749168,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context
Serving Hybrid LLM Loads with SLO Guarantees Using CPU-GPU Attention Piggybacking,SIGMOD 2026,LLM serving / heterogeneous CPU-GPU / SLO scheduling,2603.12831,10.1145/3802107,https://arxiv.org/abs/2603.12831,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Efficient Attention; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
Medha,SoCC 2026,KV virtualization + long-context serving + GPU colocation + on-device adaptation,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
Memory-Decoupled Layer-Wise Fine-Tuning,SoCC 2026,KV virtualization + long-context serving + GPU colocation + on-device adaptation,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
MosaicKV: SLO-Aware KV Cache Virtualization for Efficient LLM Serving,SoCC 2026,KV virtualization + long-context serving + GPU colocation + on-device adaptation,2607.00760,,https://arxiv.org/abs/2607.00760,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
No Request Left Behind: Tackling Heterogeneity in Long-Context LLM Inference with Medha,SoCC 2026,KV virtualization + long-context serving + GPU colocation + on-device adaptation,2409.17264,,https://arxiv.org/abs/2409.17264,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
On Evaluating Performance of LLM Inference Serving Systems,SoCC 2026,LLM serving / evaluation methodology / systems benchmarking,2507.09019,,https://arxiv.org/abs/2507.09019,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Speculative Decoding
PEACE: Power and Performance Aware Colocation for Efficient GPU Spatial Partitioning,SoCC 2026,KV virtualization + long-context serving + GPU colocation + on-device adaptation,,10.1145/3815789.3827949,https://doi.org/10.1145/3815789.3827949,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
Aegaeon: Effective GPU Pooling for Concurrent LLM Serving on the Market,SOSP 2025,LLM serving / KV / GPU systems,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
Characterizing Mobile SoC for Accelerating Heterogeneous LLM Inference,SOSP 2025,on-device LLM inference / heterogeneous GPU-NPU mobile SoC,2501.14794,10.1145/3731569.3764808,https://arxiv.org/abs/2501.14794,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,GPU Kernel / DSL / Compiler; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
DiffKV: Differentiated Memory Management for Large Language Models with Parallel KV Compaction,SOSP 2025,LLM serving / KV / GPU systems,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
HedraRAG: Co-Optimizing Generation and Retrieval for Heterogeneous RAG Workflows,SOSP 2025,RAG serving / generation-retrieval co-optimization,,10.1145/3731569.3764806,https://doi.org/10.1145/3731569.3764806,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
IC-Cache: Efficient Large Language Model Serving via In-context Caching,SOSP 2025,LLM serving / KV / GPU systems,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
Jenga: Effective Memory Management for Serving LLM with Heterogeneity,SOSP 2025,LLM serving / KV / GPU systems,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
KTransformers: Unleashing the Full Potential of CPU/GPU Hybrid Inference for MoE Models,SOSP 2025,LLM serving / KV / GPU systems,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; MoE Systems / Accelerators; GPU Kernel / DSL / Compiler
Mercury: Unlocking Multi-GPU Operator Optimization for LLMs via Remote Memory Scheduling,SOSP 2025,LLM serving / KV / GPU systems,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference
METIS: Fast Quality-Aware RAG Systems with Configuration Adaptation,SOSP 2025,RAG serving / adaptive configuration / scheduling,2412.10543,10.1145/3731569.3764855,https://arxiv.org/abs/2412.10543,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving
Pie: A Programmable Serving System for Emerging LLM Applications,SOSP 2025,LLM serving / KV / GPU systems,2510.24051,,https://arxiv.org/abs/2510.24051,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
PrefillOnly: An Inference Engine for Prefill-only Workloads in Large Language Model Applications,SOSP 2025,LLM serving / KV / GPU systems,2505.07203,,https://arxiv.org/abs/2505.07203,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
Tempo: Compiled Dynamic Deep Learning with Symbolic Dependence Graphs,SOSP 2025,ML compiler / dynamic deep learning,,10.1145/3731569.3764840,https://doi.org/10.1145/3731569.3764840,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,GPU Kernel / DSL / Compiler
Adaptive Model and Strategy Routing for Cost-Efficient LLM Services,The Web Conference 2026,LLM serving / model routing / reasoning cost efficiency,2505.19435,10.1145/3774904.3792556,https://arxiv.org/abs/2505.19435,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Efficient Reasoning / Agents
Energy-Efficient and Dequantization-Free Quantization of LLMs: A Spiking Neural Network Approach to Salient Value Mitigation,The Web Conference 2026,LLM quantization / edge energy efficiency / SNN,2510.19498,10.1145/3774904.3792337,https://arxiv.org/abs/2510.19498,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Quantization; Edge / Cloud / Heterogeneous AI
Fate: Fast Edge Inference of Mixture-of-Experts Models via Cross-Layer Gate,The Web Conference 2026,edge MoE inference / expert prefetch,2502.12224,,https://arxiv.org/abs/2502.12224,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; MoE Systems / Accelerators; Edge / Cloud / Heterogeneous AI
HeteroSim: Towards High-Fidelity Heterogeneous LLM Training Simulation on GPUs,The Web Conference 2026,heterogeneous LLM training / systems simulation,,10.1145/3774904.3792254,https://doi.org/10.1145/3774904.3792254,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
LaTune: Lightweight and Adaptive Configuration Tuning for LLM Inference on Edge Devices,The Web Conference 2026,edge LLM runtime tuning,,10.1145/3774904.3792382,https://doi.org/10.1145/3774904.3792382,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Edge / Cloud / Heterogeneous AI
MASI: Memory-Adaptive Inference Framework for Spiking Neural Networks on Edge Devices,The Web Conference 2026,edge AI inference / memory-adaptive runtime / SNN,,10.1145/3774904.3792136,https://www2026.thewebconf.org/accepted/research-tracks.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Edge / Cloud / Heterogeneous AI
Probe-and-Fetch: Dynamic KV Cache Pruning for Accelerated Long-Context Inference in Web-Scale AI Search,The Web Conference 2026,KV cache pruning / long-context inference,,10.1145/3774904.3792794,https://doi.org/10.1145/3774904.3792794,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; Sparsity / Pruning
Self-Speculative Decoding for On-device MoE Acceleration,The Web Conference 2026,on-device MoE / speculative decoding,,10.1145/3774904.3792218,https://doi.org/10.1145/3774904.3792218,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Speculative Decoding; MoE Systems / Accelerators; Edge / Cloud / Heterogeneous AI
Task-Aware Cloud-End Offloading for Vision-Language Model Serving via Dynamic Modality-Specific Adapter Scheduling,The Web Conference 2026,multimodal/VLM serving / cloud-edge offloading,,10.1145/3774904.3792127,https://www2026.thewebconf.org/accepted/research-tracks.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Multimodal / MLLM Serving; Edge / Cloud / Heterogeneous AI
CLONE: Customizing LLMs for Efficient Latency-Aware Inference at the Edge,USENIX ATC 2025,edge LLM / algorithm-hardware co-design,,,https://www.usenix.org/conference/atc25/presentation/tian,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Edge / Cloud / Heterogeneous AI
Colocating ML Inference and Training with Fast GPU Memory Handover,USENIX ATC 2025,GPU inference-training colocation / elastic GPU memory handover,,,https://www.usenix.org/system/files/atc25-wang-jiali.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
DEEPSERVE: Serverless Large Language Model Serving at Scale,USENIX ATC 2025,LLM serving / serverless NPU cloud / disaggregated serving,,,https://www.usenix.org/conference/atc25/presentation/hu-junhao,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; Edge / Cloud / Heterogeneous AI
GeneralSparse: Bridging the Gap in SpMM for Pruned Large Language Model Inference on GPUs,USENIX ATC 2025,sparse LLM inference / GPU kernels,,,https://www.usenix.org/conference/atc25/presentation/wang-yaoyu,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Sparsity / Pruning; GPU Kernel / DSL / Compiler
JENGA: Enhancing LLM Long-Context Fine-tuning with Contextual Token Sparsity,USENIX ATC 2025,long-context LLM fine-tuning / contextual token sparsity / kernels,,,https://www.usenix.org/system/files/atc25-wang-tuowei.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,KV Cache / Long Context; Sparsity / Pruning; GPU Kernel / DSL / Compiler
Katz,USENIX ATC 2025,production KV-cache + quantized-kernel compiler + diffusion workflow serving,,,https://www.usenix.org/system/files/atc25-li-suyi-katz.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Quantization; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
KVCache Cache in the Wild,USENIX ATC 2025,production KV-cache + quantized-kernel compiler + diffusion workflow serving,,,https://www.usenix.org/system/files/atc25-wang-jiahao.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Quantization; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
PPipe: Efficient Video Analytics Serving on Heterogeneous GPU Clusters via Pool-Based Pipeline Parallelism,USENIX ATC 2025,heterogeneous GPU inference serving / pipeline parallelism,,,https://www.usenix.org/conference/atc25/presentation/kong,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
QFactory,USENIX ATC 2025,production KV-cache + quantized-kernel compiler + diffusion workflow serving,,,https://www.usenix.org/system/files/atc25-zhang-qihao.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Quantization; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Resource Multiplexing in Tuning and Serving Large Language Models,USENIX ATC 2025,LLM tuning+serving colocation / scheduling,,,https://www.usenix.org/conference/atc25/presentation/he-yongjun,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving
"Toppings: CPU-Assisted, Rank-Aware Adapter Serving for LLM Inference",USENIX ATC 2025,LoRA serving / heterogeneous CPU-GPU scheduling,,,https://www.usenix.org/conference/atc25/presentation/li-suyi-toppings,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
"Torpor: GPU-Enabled Serverless Computing for Low-Latency, Resource-Efficient Inference",USENIX ATC 2025,serverless GPU inference / model swapping / scheduling,,,https://www.usenix.org/conference/atc25/presentation/yu,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler
Universal Checkpointing: A Flexible and Efficient Distributed Checkpointing System for Large-Scale DNN Training with Reconfigurable Parallelism,USENIX ATC 2025,distributed LLM training / elastic checkpointing / reconfigurable parallelism,,,https://www.usenix.org/system/files/atc25-lian.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Sparsity / Pruning; Distributed Training / Inference
Weaver: Efficient Multi-LLM Serving with Attention Offloading,USENIX ATC 2025,multi-LLM serving / attention offloading,,,https://www.usenix.org/conference/atc25/presentation/gao,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; KV Cache / Long Context; Efficient Attention
Chameleon: a Heterogeneous and Disaggregated Accelerator System for Retrieval-Augmented Language Models,VLDB/PVLDB Volume 18,RAG acceleration / heterogeneous disaggregated system,2310.09949,10.14778/3696435.3696439,https://arxiv.org/abs/2310.09949,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
ContextCache: Context-Aware Semantic Cache for Multi-Turn Queries in Large Language Models,VLDB/PVLDB Volume 18,LLM serving / semantic cache / multi-turn inference,,,https://www.vldb.org/pvldb/vol18/p5391-yan.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,LLM Serving
Déjà Vu: Efficient Video-Language Query Engine with Learning-based Inter-Frame Computation Reuse,VLDB/PVLDB Volume 18,VideoLM inference / inter-frame computation reuse,2506.14107,10.14778/3748191.3748195,https://arxiv.org/abs/2506.14107,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,Multimodal / MLLM Serving; Video / Image Generation
